Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
0AA73F       1    No     0002ABE1-0002ABE6        6
0AA74C       1    No     0002ABE7-0002ABEC        6
0AA759       1    No     0002ABED-0002ABF2        6
0AA766       1    No     0002ABF3-0002ABF8        6
0AA773       1    No     0002ABF9-0002ABFE        6
0AA780       1    No     0002ABFF-0002AC04        6
0AA78D       1    No     0002AC05-0002AC0A        6
0AA79A      1B    No     0002AC0B-0002AC2A       20
0AA7C1       E    No     0002AC2B-0002AC3D       13
0AA7DB       E    No     0002AC3E-0002AC50       13
0AA7F5       1    No     0002AC51-0002AC56        6
0AA802       E    No     0002AC57-0002AC69       13
0AA81C       1    No     0002AC6A-0002AC6F        6
0AA829       1    No     0002AC70-0002AC75        6
0AA836       E    No     0002AC76-0002AC88       13
0AA850       1    No     0002AC89-0002AC8E        6
0AA85D       1    No     0002AC8F-0002AC94        6
0AA86A       1    No     0002AC95-0002AC9A        6
0AA877       1    No     0002AC9B-0002ACA0        6
0AA884       1    No     0002ACA1-0002ACA6        6
0AA891       1    No     0002ACA7-0002ACAC        6
0AA89E       1    No     0002ACAD-0002ACB2        6
0AA8A5       7    No     0002ACB3-0002ACBE        C
0AA8B8       1    No     0002ACBF-0002ACC4        6
0AA8C5       1    No     0002ACC5-0002ACCA        6
0AA8D2       1    No     0002ACCB-0002ACD0        6
0AA8DF       1    No     0002ACD1-0002ACD6        6
0AA8EC       1    No     0002ACD7-0002ACDC        6
0AA8F9       1    No     0002ACDD-0002ACE2        6
0AA906       E    No     0002ACE3-0002ACF5       13
0AA920      35    No     0002ACF6-0002AD2F       3A
0AA961       1    No     0002AD30-0002AD35        6
0AA96E       1    No     0002AD36-0002AD3B        6
0AA97B       1    No     0002AD3C-0002AD41        6
0AA988       1    No     0002AD42-0002AD47        6
0AA995       1    No     0002AD48-0002AD4D        6
0AA9A2       1    No     0002AD4E-0002AD53        6
0AA9AF       1    No     0002AD54-0002AD59        6
0AA9BC      1B    No     0002AD5A-0002AD79       20
0AA9E3       1    No     0002AD7A-0002AD7F        6
0AA9F0       1    No     0002AD80-0002AD85        6
0AA9FD       1    No     0002AD86-0002AD8B        6
0AAA09       2    No     0002AD8C-0002AD92        7
0AAA17       1    No     0002AD93-0002AD98        6
0AAA24       1    No     0002AD99-0002AD9E        6
0AAA31       1    No     0002AD9F-0002ADA4        6
0AAA3E       1    No     0002ADA5-0002ADAA        6
0AAA4B       1    No     0002ADAB-0002ADB0        6
0AAA58       1    No     0002ADB1-0002ADB6        6
0AAA65       1    No     0002ADB7-0002ADBC        6
0AAA72       1    No     0002ADBD-0002ADC2        6
0AAA7F       1    No     0002ADC3-0002ADC8        6
0AAA8C       1    No     0002ADC9-0002ADCE        6
0AAA99       1    No     0002ADCF-0002ADD4        6
0AAAA4       3    No     0002ADD5-0002ADDC        8
0AAAB3       1    No     0002ADDD-0002ADE2        6
0AAABE       3    No     0002ADE3-0002ADEA        8
0AAACD       1    No     0002ADEB-0002ADF0        6
0AAAD8       3    No     0002ADF1-0002ADF8        8
0AAAE7       1    No     0002ADF9-0002ADFE        6
0AAAF4       1    No     0002ADFF-0002AE04        6
0AAB01       1    No     0002AE05-0002AE0A        6
0AAB0E       1    No     0002AE0B-0002AE10        6
0AAB1B       1    No     0002AE11-0002AE16        6
0AAB28       1    No     0002AE17-0002AE1C        6
0AAB35       1    No     0002AE1D-0002AE22        6
0AAB42       1    No     0002AE23-0002AE28        6
0AABAB       1    No     0002AE29-0002AE2E        6
0AABB8       1    No     0002AE2F-0002AE34        6
0AABC3       1    No     0002AE35-0002AE3A        6
0AABD2       A    No     0002AE3B-0002AE49        F
0AABEB       1    No     0002AE4A-0002AE4F        6
0AABF8       1    No     0002AE50-0002AE55        6
0AAC05       1    No     0002AE56-0002AE5B        6
0AAC12       1    No     0002AE5C-0002AE61        6
0AAC1F       1    No     0002AE62-0002AE67        6
0AAC2C       1    No     0002AE68-0002AE6D        6
0AAC39       1    No     0002AE6E-0002AE73        6
0AAC46       1    No     0002AE74-0002AE79        6
0AAC53       E    No     0002AE7A-0002AE8C       13
0AAC6D       2    No     0002AE8D-0002AE93        7
0AAC7A       1    No     0002AE94-0002AE99        6
0AAC86       3    No     0002AE9A-0002AEA1        8
0AAC94       2    No     0002AEA2-0002AEA8        7
0AACA1       2    No     0002AEA9-0002AEAF        7
0AACAE       2    No     0002AEB0-0002AEB6        7
0AACBB       2    No     0002AEB7-0002AEBD        7
0AACC8       E    No     0002AEBE-0002AED0       13
0AACE2       1    No     0002AED1-0002AED6        6
0AACEF       1    No     0002AED7-0002AEDC        6
0AACFC       1    No     0002AEDD-0002AEE2        6
0AAD08       3    No     0002AEE3-0002AEEA        8
0AAD16       2    No     0002AEEB-0002AEF1        7
0AAD23       E    No     0002AEF2-0002AF04       13
0AAD3D       1    No     0002AF05-0002AF0A        6
0AAD4A       1    No     0002AF0B-0002AF10        6
0AAD57       1    No     0002AF11-0002AF16        6
0AAD64       1    No     0002AF17-0002AF1C        6
0AAD71       1    No     0002AF1D-0002AF22        6
0AAD7E       1    No     0002AF23-0002AF28        6
0AAD8B       1    No     0002AF29-0002AF2E        6
0AAD98      28    No     0002AF2F-0002AF5B       2D
0AADC6       7    No     0002AF5C-0002AF67        C
0AADD9       1    No     0002AF68-0002AF6D        6
0AADE6       1    No     0002AF6E-0002AF73        6
0AADED       7    No     0002AF74-0002AF7F        C
0AAE00       5    No     0002AF80-0002AF89        A
0AAE0B      10    No     0002AF8A-0002AF9E       15
0AAE27       1    No     0002AF9F-0002AFA4        6
0AAE34       1    No     0002AFA5-0002AFAA        6
0AAE41       1    No     0002AFAB-0002AFB0        6
0AAE4E       1    No     0002AFB1-0002AFB6        6
0AAE5B       1    No     0002AFB7-0002AFBC        6
0AAE68       1    No     0002AFBD-0002AFC2        6
0AAE75       1    No     0002AFC3-0002AFC8        6
0AAE82       1    No     0002AFC9-0002AFCE        6
0AAE8F       1    No     0002AFCF-0002AFD4        6
0AAE9C       1    No     0002AFD5-0002AFDA        6
0AAEA9       1    No     0002AFDB-0002AFE0        6
0AAEB6       1    No     0002AFE1-0002AFE6        6
0AAEC3       1    No     0002AFE7-0002AFEC        6
0AAED0       1    No     0002AFED-0002AFF2        6
0AAED9       5    No     0002AFF3-0002AFFC        A
0AAEE6       5    No     0002AFFD-0002B006        A
0AAEF7       1    No     0002B007-0002B00C        6
0AAF04       1    No     0002B00D-0002B012        6
0AAF11       1    No     0002B013-0002B018        6
0AAF1E       1    No     0002B019-0002B01E        6
0AAF2B       F    No     0002B01F-0002B032       14
0AAF41       5    No     0002B033-0002B03C        A
0AAF52       E    No     0002B03D-0002B04F       13
0AAF6C       1    No     0002B050-0002B055        6
0AAF79       E    No     0002B056-0002B068       13
0AAF93      1C    No     0002B069-0002B089       21
0AAFBA       1    No     0002B08A-0002B08F        6
0AAFC7       E    No     0002B090-0002B0A2       13
0AAFE1       1    No     0002B0A3-0002B0A8        6
0AAFEE       1    No     0002B0A9-0002B0AE        6
0AAFFC       A    No     0002B0AF-0002B0BD        F
0AB015       1    No     0002B0BE-0002B0C3        6
0AB01E       5    No     0002B0C4-0002B0CD        A
0AB02B       5    No     0002B0CE-0002B0D7        A
0AB038      2C    No     0002B0D8-0002B108       31
0AB06C       5    No     0002B109-0002B112        A
0AB079       5    No     0002B113-0002B11C        A
0AB086       5    No     0002B11D-0002B126        A
0AB093       5    No     0002B127-0002B130        A
0AB0A0       6    No     0002B131-0002B13B        B
0AB0AD      12    No     0002B13C-0002B152       17
0AB0C7       5    No     0002B153-0002B15C        A
0AB0D4       5    No     0002B15D-0002B166        A
0AB0E1       5    No     0002B167-0002B170        A
0AB0EE       5    No     0002B171-0002B17A        A
0AB0FB       5    No     0002B17B-0002B184        A
0AB106       7    No     0002B185-0002B190        C
0AB115       6    No     0002B191-0002B19B        B
0AB126       F    No     0002B19C-0002B1AF       14
0AB140       2    No     0002B1B0-0002B1B6        7
0AB14D       2    No     0002B1B7-0002B1BD        7
0AB15A       1    No     0002B1BE-0002B1C3        6
0AB163       5    No     0002B1C4-0002B1CD        A
0AB170       5    No     0002B1CE-0002B1D7        A
0AB17D       5    No     0002B1D8-0002B1E1        A
0AB188       7    No     0002B1E2-0002B1ED        C
0AB197      12    No     0002B1EE-0002B204       17
0AB1B1      1F    No     0002B205-0002B228       24
0AB1D8       6    No     0002B229-0002B233        B
0AB1E9      1A    No     0002B234-0002B252       1F
0AB437       4    No     0002B253-0002B25B        9
0AB509       1    No     0002B25C-0002B261        6
0AB537       4    No     0002B262-0002B26A        9
0ABC8F       2    No     0002B26B-0002B271        7
0AC345       2    No     0002B272-0002B278        7
0AC605       2    No     0002B279-0002B27F        7
0AC905       2    No     0002B280-0002B286        7
0AC92E       2    No     0002B287-0002B28D        7
0AC98C       2    No     0002B28E-0002B294        7
0ACAC0       5    No     0002B295-0002B29E        A
0B0204     1FC    No     0002B29F-0002B49F      201
0B040A     276    No     0002B4A0-0002B71A      27B
0B0680    66D3    Yes    0002B71B-0002B722        8
0B7D48       3    No     0002B723-0002B72A        8
0B7D52       1    No     0002B72B-0002B730        6
0B7E67       5    No     0002B731-0002B73A        A
0B8117       4    No     0002B73B-0002B743        9
0B8121       4    No     0002B744-0002B74C        9
0B812B       4    No     0002B74D-0002B755        9
0B8135       4    No     0002B756-0002B75E        9
0B813F       4    No     0002B75F-0002B767        9
0B8202     1F5    No     0002B768-0002B961      1FA
0B8400     100    No     0002B962-0002BA66      105
0B8517       2    No     0002BA67-0002BA6D        7
0B851F    FFFF    No     0002BA6E-0003BA71    10004
0C851E    7B47    No     0003BA72-000435BD     7B4C
0D006B       5    No     000435BE-000435C7        A
0D0085     176    No     000435C8-00043742      17B
0D4B80      1C    No     00043743-00043763       21
0D4BA2      1C    No     00043764-00043784       21
0D91F4       4    No     00043785-0004378D        9
0D9202       2    No     0004378E-00043794        7
0D9254       5    No     00043795-0004379E        A
0D9262       2    No     0004379F-000437A5        7
0DA3F4       3    No     000437A6-000437AD        8
0DA402       2    No     000437AE-000437B4        7
0DA454       5    No     000437B5-000437BE        A
0DA462       2    No     000437BF-000437C5        7
0DB834      12    No     000437C6-000437DC       17
0DB84C       5    No     000437DD-000437E6        A
0DB85A       2    No     000437E7-000437ED        7
0DB896       E    No     000437EE-00043800       13
0DB8AE      11    No     00043801-00043816       16
0DB8F2       7    No     00043817-00043822        C
0DB902       2    No     00043823-00043829        7
0DB910       F    No     0004382A-0004383D       14
0DB952       7    No     0004383E-00043849        C
0DB962       2    No     0004384A-00043850        7
0DB96E       7    No     00043851-0004385C        C
0DB97C       2    No     0004385D-00043863        7
0DF940      5F    No     00043864-000438C7       64
0E5BC0      17    No     000438C8-000438E3       1C
0E5BDE      14    No     000438E4-000438FC       19
0E5C00      15    No     000438FD-00043916       1A
0E5C1B      19    No     00043917-00043934       1E
0E5C3C       A    No     00043935-00043943        F
0E5C4C       2    No     00043944-0004394A        7
0E5C68      2F    No     0004394B-0004397E       34
0E5CA0       8    No     0004397F-0004398B        D
0E5CAE       2    No     0004398C-00043992        7
0E5CC8      52    No     00043993-000439E9       57
0E5D20      37    No     000439EA-00043A25       3C
0E5D60       8    No     00043A26-00043A32        D
0E5D6E       2    No     00043A33-00043A39        7
0E5D88      16    No     00043A3A-00043A54       1B
0E5DB8      15    No     00043A55-00043A6E       1A
0E5E00      C0    No     00043A6F-00043B33       C5
0E60A8      B4    No     00043B34-00043BEC       B9
0E628C       4    No     00043BED-00043BF5        9
0E62A0       F    Yes    00043BF6-00043BFD        8
0E62B0      25    No     00043BFE-00043C27       2A
0E62DC       2    No     00043C28-00043C2E        7
0E6314      13    No     00043C2F-00043C46       18
0E632E       6    No     00043C47-00043C51        B
0E633B      1D    No     00043C52-00043C73       22
0E6362      3E    No     00043C74-00043CB6       43
0E7040      20    No     00043CB7-00043CDB       25
0E7110      20    No     00043CDC-00043D00       25
0E7170      10    No     00043D01-00043D15       15
0E71C0      20    No     00043D16-00043D3A       25
0E7220      20    No     00043D3B-00043D5F       25
0E7260      10    No     00043D60-00043D74       15
0E7290      10    No     00043D75-00043D89       15
0E72B0      30    No     00043D8A-00043DBE       35
0E7360      10    No     00043DBF-00043DD3       15
0E73B0      30    No     00043DD4-00043E08       35
0E7400      10    No     00043E09-00043E1D       15
